species,month,year,gbifID,geometry,decimalLatitude,decimalLongitude,elev,ID,bio_01,bio_02,bio_03,bio_04,bio_05,bio_06,bio_07,bio_08,bio_09,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
Icterus auratus,2,2013,940901116,"c(-88.20747, 20.756205)",20.756205,-88.20747,25,92,25.808332443237305,27.75,23.316667556762695,1188,196,32,63.13333511352539,533,110,429,116,14.033333778381348,71.59864044189453,183.61065673828125,35.29999923706055,15.699999809265137,19.599998474121094,27.33333396911621,23.899999618530273
Icterus auratus,4,1993,940726536,"c(-88.18314, 18.317575)",18.317575,-88.18314,12,93,26.316665649414063,27.849998474121094,24.066665649414063,1356,223,25,57.614952087402344,544,101,485,206,8.449999809265137,66.53543853759766,161.05239868164063,32.099998474121094,19.399999618530273,12.69999885559082,27.433332443237305,25.633333206176758
Icterus auratus,4,1993,940721501,"c(-88.15801, 18.251307)",18.251307,-88.15801,2,94,26.537500381469727,28.049999237060547,24.350000381469727,1381,226,26,56.724388122558594,551,105,481,215,8.458333015441895,67.129638671875,157.366455078125,32.29999923706055,19.700000762939453,12.599998474121094,27.633333206176758,25.83333396911621
Icterus auratus,2,2013,939375465,"c(-87.08004, 20.871965)",20.871965,-87.08004,16,95,25.6875,27.850000381469727,23,1297,201,43,49.11214065551758,532,147,409,205,10.558333396911621,65.174896240234375,201.20233154296875,33.20000076293945,17,16.200000762939453,27.133333206176758,24.46666717529297
Icterus auratus,2,2013,939367012,"c(-87.07806, 20.618732)",20.618732,-87.07806,10,96,26.299999237060547,28.350000381469727,23.78333282470703,1339,219,35,54.444820404052734,569,138,419,196,9.850000381469727,65.66667175292969,188.83616638183594,33.20000076293945,18.200000762939453,15,27.566667556762695,25.25
Icterus auratus,2,2013,939228351,"c(-87.28834, 20.442616)",20.442616,-87.28834,7,97,25.883333206176758,27.76666831970215,23.483333587646484,1267,211,36,55.95528030395508,546,130,406,176,10.25,67.43421173095703,177.65306091308594,32.900001525878906,17.700000762939453,15.200000762939453,27.08333396911621,24.899999618530273
Icterus auratus,6,1995,939052075,"c(-87.047424, 20.655916)",20.655916,-87.047424,6,98,26.237499237060547,28.316665649414063,23.683334350585938,1336,217,36,54.09642028808594,568,137,417,197,9.641666412353516,64.70916748046875,191.348388671875,33.20000076293945,18.299999237060547,14.900001525878906,27.516666412353516,25.149999618530273
Icterus auratus,1,1990,938920515,"c(-87.30984, 20.398819)",20.398819,-87.30984,3,99,25.945833206176758,27.80000114440918,23.600000381469727,1252,210,36,55.73525619506836,537,129,399,177,10.17500114440918,67.83332824707031,173.95741271972656,32.900001525878906,17.899999618530273,15.000001907348633,27.116666793823242,24.96666717529297
Icterus auratus,1,2013,938458686,"c(-87.403366, 20.263647)",20.263647,-87.403366,12,100,25.870834350585938,27.58333396911621,23.633333206176758,1198,206,35,56.10714340209961,509,124,377,172,10.358333587646484,69.98873138427734,164.0601043701172,32.70000076293945,17.899999618530273,14.80000114440918,26.96666717529297,24.983333587646484
Icterus auratus,2,2013,938071001,"c(-87.71896, 19.8791)",19.8791,-87.71896,7,101,26.008333206176758,27.69999885559082,23.700000762939453,1249,196,39,51.033241271972656,512,134,407,188,11.300000190734863,70.62499237060547,167.4790802001953,33.400001525878906,17.399999618530273,16.000001907348633,27.16666603088379,25.08333396911621
Icterus auratus,1,2013,937117013,"c(-87.12847, 20.92441)",20.92441,-87.12847,17,102,25.58333396911621,27.71666717529297,22.916667938232422,1277,201,43,50.68431091308594,530,144,416,187,10.983333587646484,66.56565856933594,199.06979370117188,33.20000076293945,16.700000762939453,16.5,27.016666412353516,24.366666793823242
Icterus auratus,1,2013,936817329,"c(-89.88989, 18.476118)",18.476118,-89.88989,163,103,25.72916603088379,27.850000381469727,22.933332443237305,1056,214,25,67.21966552734375,488,80,251,111,13.441667556762695,67.88720703125,206.30364990234375,35.70000076293945,15.899999618530273,19.80000114440918,26.566667556762695,25.366666793823242
Icterus auratus,1,2013,936550595,"c(-86.95676, 20.7657)",20.7657,-86.95676,2,104,26.183332443237305,28.316665649414063,23.58333396911621,1301,203,38,51.970333099365234,545,138,401,197,9.566666603088379,64.205810546875,194.5780029296875,33.20000076293945,18.299999237060547,14.900001525878906,27.483333587646484,25.049999237060547
Icterus auratus,12,1990,936192296,"c(-87.46369, 20.24336)",20.24336,-87.46369,15,106,25.799999237060547,27.483333587646484,23.566665649414063,1188,200,36,54.09419250488281,495,124,371,181,10.75,70.261444091796875,162.95565795898438,32.79999923706055,17.5,15.299999237060547,26.899999618530273,24.933332443237305
Icterus auratus,11,2012,935983670,"c(-87.89337, 21.550047)",21.550047,-87.89337,4,107,25.629165649414063,27.5,23.08333396911621,782,129,25,53.93209457397461,322,85,279,114,11.591666221618652,71.55350494384766,184.48277282714844,33.29999923706055,17.100000381469727,16.19999885559082,26.96666717529297,24.616666793823242
Icterus auratus,1,2008,935742188,"c(-87.47686, 20.026009)",20.026009,-87.47686,0,108,26.204166412353516,27.866666793823242,24.016666412353516,1207,202,34,55.9889030456543,512,122,383,170,10.175000190734863,70.17241668701172,160.7858428955078,33,18.5,14.5,27.33333396911621,25.266666412353516
Icterus auratus,1,2013,935697299,"c(-89.623, 21.288)",21.288,-89.623,0,109,25.987499237060547,27.833332061767578,23.316665649414063,699,130,21,60.66619110107422,299,71,212,105,10.291666030883789,65.97222900390625,189.1983642578125,33.599998474121094,18,15.599998474121094,27.149999618530273,25.183332443237305
Icterus auratus,1,2013,935683236,"c(-89.58463, 21.293983)",21.293983,-89.58463,0,110,25.983333587646484,27.833332061767578,23.316665649414063,703,131,21,60.70058822631836,301,72,214,104,10.199999809265137,65.80645751953125,188.85218811035156,33.599998474121094,18.100000381469727,15.499998092651367,27.133333206176758,25.183332443237305
Icterus auratus,1,2008,935485979,"c(-87.48144, 20.007479)",20.007479,-87.48144,1,111,26.212499618530273,27.866666793823242,24.03333282470703,1210,202,34,56.33651351928711,514,122,386,166,10.141667366027832,69.942535400390625,159.93075561523438,33,18.5,14.5,27.33333396911621,25.30000114440918
Icterus auratus,3,2008,934502039,"c(-88.56912, 20.683346)",20.683346,-88.56912,32,112,25.8125,27.78333282470703,23.25,1217,207,31,64.700958251953125,559,106,433,122,14.091667175292969,70.10779571533203,187.54544067382813,35.70000076293945,15.600000381469727,20.100000381469727,27.21666717529297,23.916667938232422
Icterus auratus,3,2008,934499446,"c(-87.73419, 20.49342)",20.49342,-87.73419,8,113,25.412500381469727,27.316667556762695,22.91666603088379,1151,189,42,55.810752868652344,500,129,411,138,12.591667175292969,71.13936614990234,183.6143035888672,33.599998474121094,15.899999618530273,17.69999885559082,26.649999618530273,24.399999618530273
Icterus auratus,1,2013,934406553,"c(-90.1902, 20.85785)",20.85785,-90.1902,5,114,26.52916717529297,28.299999237060547,24.066665649414063,785,142,11,75.95671081542969,389,44,293,74,12.741666793823242,70.0091552734375,175.88038635253906,35.5,17.299999237060547,18.200000762939453,27.75,26.133333206176758
Icterus auratus,3,2008,934117169,"c(-87.0727, 20.640112)",20.640112,-87.0727,10,115,26.325000762939453,28.366666793823242,23.799999237060547,1332,217,36,53.7658805847168,561,139,414,198,9.90000057220459,65.56291961669922,188.69769287109375,33.29999923706055,18.200000762939453,15.099998474121094,27.600000381469727,25.28333282470703
Icterus auratus,2,2011,934090559,"c(-87.308586, 20.400505)",20.400505,-87.308586,5,116,25.920833587646484,27.76666831970215,23.600000381469727,1251,210,36,56.131072998046875,539,129,400,174,10.191667556762695,67.94444274902344,172.7512664794922,32.900001525878906,17.899999618530273,15.000001907348633,27.08333396911621,24.950000762939453
Icterus auratus,11,1945,896276914,"c(-88.572078, 20.772518)",20.772518,-88.572078,30,117,25.77916717529297,27.75,23.183334350585938,1236,207,31,64.984893798828125,569,108,444,124,13.958333969116211,69.79167175292969,189.04615783691406,35.599998474121094,15.600000381469727,19.999998092651367,27.200000762939453,23.866666793823242
Icterus auratus,5,1922,868467275,"c(-89.016764, 20.933922)",20.933922,-89.016764,16,118,25.758333206176758,27.766666412353516,23.03333282470703,999,179,21,70.6009292602539,481,77,362,104,13.683333396911621,68.41666412353516,197.27500915527344,35.70000076293945,15.699999809265137,20,27.100000381469727,25.333332061767578
Icterus auratus,3,1904,863451564,"c(-88.57841, 20.66894)",20.66894,-88.57841,31,119,25.804166793823242,27.78333282470703,23.233333587646484,1216,207,30,64.60987091064453,558,105,431,123,14.058333396911621,69.94195556640625,188.41995239257813,35.70000076293945,15.600000381469727,20.100000381469727,27.21666717529297,23.899999618530273
Icterus auratus,4,1952,863451451,"c(-88.56675, 20.76727)",20.76727,-88.56675,30,120,25.77916717529297,27.75,23.183334350585938,1236,207,31,64.984893798828125,569,108,444,124,13.958333969116211,69.79167175292969,189.04615783691406,35.599998474121094,15.600000381469727,19.999998092651367,27.200000762939453,23.866666793823242
Icterus auratus,5,1952,863451435,"c(-89.96678, 19.71732)",19.71732,-89.96678,102,122,25.89583396911621,28.183334350585938,23.016666412353516,1144,219,22,77.26588439941406,567,71,283,83,13.22499942779541,64.51219177246094,212.1476593017578,36.20000076293945,15.699999809265137,20.5,27.16666603088379,23.933334350585938
Icterus auratus,10,1951,863451395,"c(-88.93842, 21.14891)",21.14891,-88.93842,11,123,25.75,27.700000762939453,23.100000381469727,1005,176,22,67.35935974121094,470,82,360,117,13.566666603088379,69.217681884765625,191.40626525878906,35.400001525878906,15.800000190734863,19.60000228881836,27.066665649414063,25.316667556762695
Icterus auratus,3,1925,863440387,"c(-88.96656, 20.63856)",20.63856,-88.96656,27,124,25.71666717529297,27.733333587646484,23.03333282470703,1101,192,25,65.70489501953125,510,90,390,113,13.883333206176758,68.39080047607422,195.347412109375,35.900001525878906,15.600000381469727,20.30000114440918,27.049999237060547,23.83333396911621
Icterus auratus,12,2012,833099128,"c(-88.2316, 21.5666)",21.5666,-88.2316,3,125,25.72916603088379,27.483333587646484,23.25,801,137,19,57.32884216308594,339,75,296,119,11.341667175292969,71.33123016357422,177.3345489501953,33.20000076293945,17.299999237060547,15.900001525878906,26.933334350585938,24.883333206176758
Icterus auratus,12,2012,832862022,"c(-88.1183, 21.571938)",21.571938,-88.1183,7,126,25.70833396911621,27.450000762939453,23.25,753,126,18,53.82649230957031,308,75,265,120,11.383334159851074,71.14583587646484,176.51724243164063,33.20000076293945,17.200000762939453,16,26.916667938232422,24.883333206176758
Icterus auratus,12,2012,832849593,"c(-86.84829, 21.102694)",21.102694,-86.84829,7,127,26.25,28.46666717529297,23.58333396911621,1234,192,39,48.160804748535156,495,139,393,193,10.466667175292969,65.82808685302734,201.2348175048828,33.70000076293945,17.799999237060547,15.900001525878906,27.683334350585938,25
Icterus auratus,11,2012,832767502,"c(-86.97499, 20.770166)",20.770166,-86.97499,13,128,26.087499618530273,28.21666717529297,23.483333587646484,1297,203,38,52.108619689941406,544,139,403,191,9.708333015441895,64.29359436035156,195.90261840820313,33.20000076293945,18.100000381469727,15.100000381469727,27.433334350585938,24.933334350585938
Icterus auratus,11,2012,832735818,"c(-89.56729, 18.533474)",18.533474,-89.56729,277,129,24.9375,26.866666793823242,22.33333396911621,1036,194,23,63.177085876464844,461,78,340,118,13.291666030883789,69.95613861083984,190.94412231445313,34.5,15.5,19,25.766666412353516,24.616666793823242
Icterus auratus,12,2012,832695289,"c(-89.42444, 21.324236)",21.324236,-89.42444,3,131,25.870834350585938,27.75,23.149999618530273,717,135,18,64.29961395263672,313,68,235,92,10.924999237060547,67.43827056884766,192.5245819091797,33.79999923706055,17.600000381469727,16.19999885559082,27.03333282470703,25.08333396911621
Icterus auratus,2,2012,832558146,"c(-86.877014, 20.917414)",20.917414,-86.877014,10,132,26.17500114440918,28.33333396911621,23.549999237060547,1262,194,41,48.03823471069336,510,143,385,204,9.90000057220459,64.70587921142578,197.54747009277344,33.400001525878906,18.100000381469727,15.30000114440918,27.55000114440918,24.96666717529297
Icterus auratus,1,2012,832518465,"c(-87.0389, 20.662413)",20.662413,-87.0389,8,133,26.191665649414063,28.266666412353516,23.633333206176758,1340,216,36,53.91910934448242,570,138,419,197,9.566666603088379,64.63964080810547,191.0358428955078,33.099998474121094,18.299999237060547,14.799999237060547,27.483333587646484,25.100000381469727
Icterus auratus,5,2012,832447802,"c(-87.33738, 20.374582)",20.374582,-87.33738,6,134,25.920833587646484,27.71666717529297,23.616666793823242,1240,209,36,55.58554458618164,530,128,393,176,10.241666793823242,68.73602294921875,169.8723907470703,32.79999923706055,17.899999618530273,14.899999618530273,27.08333396911621,24.96666717529297
Icterus auratus,12,2012,832430465,"c(-88.15657, 21.582453)",21.582453,-88.15657,4,135,25.704166412353516,27.433332443237305,23.233333587646484,738,124,17,54.17493438720703,303,72,260,118,11.191666603088379,70.83333587646484,176.65399169921875,33.099998474121094,17.299999237060547,15.799999237060547,26.916667938232422,24.866666793823242
Icterus auratus,2,2012,832399641,"c(-86.882164, 20.893993)",20.893993,-86.882164,14,136,26.15833282470703,28.28333282470703,23.566667556762695,1257,195,40,49.321346282958984,515,140,385,194,9.783333778381348,64.364044189453125,195.65545654296875,33.29999923706055,18.100000381469727,15.19999885559082,27.53333282470703,24.96666717529297
Icterus auratus,1,2012,832274420,"c(-86.96136, 20.75933)",20.75933,-86.96136,4,137,26.179166793823242,28.299999237060547,23.600000381469727,1301,203,38,52.009769439697266,545,138,402,196,9.591666221618652,64.37359619140625,193.63107299804688,33.20000076293945,18.299999237060547,14.900001525878906,27.483333587646484,25.049999237060547
Icterus auratus,2,2012,832239999,"c(-87.009605, 20.704214)",20.704214,-87.009605,4,138,26.183332443237305,28.28333282470703,23.633333206176758,1330,211,37,52.93909454345703,562,138,413,200,9.583333015441895,64.31766510009766,191.9793243408203,33.20000076293945,18.299999237060547,14.900001525878906,27.483333587646484,25.066665649414063
Icterus auratus,2,2012,832223318,"c(-87.31149, 20.399794)",20.399794,-87.31149,3,139,25.945833206176758,27.80000114440918,23.600000381469727,1252,210,36,55.73525619506836,537,129,399,177,10.17500114440918,67.83332824707031,173.95741271972656,32.900001525878906,17.899999618530273,15.000001907348633,27.116666793823242,24.96666717529297
Icterus auratus,1,2012,832195121,"c(-89.48409, 18.517757)",18.517757,-89.48409,283,140,24.737499237060547,26.649999618530273,22.149999618530273,1044,190,23,61.28898239135742,457,80,343,125,13.175000190734863,70.07978057861328,188.64498901367188,34.20000076293945,15.399999618530273,18.80000114440918,25.600000381469727,24.366666793823242
Icterus auratus,5,2012,832178728,"c(-87.04014, 20.874905)",20.874905,-87.04014,15,141,25.754167556762695,27.91666603088379,23.100000381469727,1294,200,43,48.81847381591797,529,147,404,206,10.375,64.84375,199.26522827148438,33.20000076293945,17.200000762939453,16,27.183334350585938,24.53333282470703
Icterus auratus,5,2012,832108025,"c(-87.31429, 20.395975)",20.395975,-87.31429,3,142,25.945833206176758,27.80000114440918,23.600000381469727,1252,210,36,55.73525619506836,537,129,399,177,10.17500114440918,67.83332824707031,173.95741271972656,32.900001525878906,17.899999618530273,15.000001907348633,27.116666793823242,24.96666717529297
Icterus auratus,5,2012,831963631,"c(-87.404594, 20.254896)",20.254896,-87.404594,6,143,25.920833587646484,27.616666793823242,23.700000762939453,1196,206,35,56.253482818603516,508,123,376,171,10.391666412353516,69.74272918701172,163.00389099121094,32.79999923706055,17.899999618530273,14.899999618530273,27.03333282470703,25.03333282470703
Icterus auratus,2,2012,831957605,"c(-86.957664, 20.76559)",20.76559,-86.957664,2,144,26.183332443237305,28.316665649414063,23.58333396911621,1301,203,38,51.970333099365234,545,138,401,197,9.566666603088379,64.205810546875,194.5780029296875,33.20000076293945,18.299999237060547,14.900001525878906,27.483333587646484,25.049999237060547
Icterus auratus,5,2012,831874323,"c(-87.40274, 20.264723)",20.264723,-87.40274,12,145,25.870834350585938,27.58333396911621,23.633333206176758,1198,206,35,56.10714340209961,509,124,377,172,10.358333587646484,69.98873138427734,164.0601043701172,32.70000076293945,17.899999618530273,14.80000114440918,26.96666717529297,24.983333587646484
Icterus auratus,5,2012,831849543,"c(-88.13051, 21.571678)",21.571678,-88.13051,6,146,25.712499618530273,27.450000762939453,23.25,752,126,18,53.5178108215332,306,74,263,121,11.375,71.09375,176.3277587890625,33.20000076293945,17.200000762939453,16,26.916667938232422,24.899999618530273
