species,decimalLatitude,decimalLongitude,month,year,gbifID
Icterus auratus,20.870756,-87.10053,9,2021,3647501897
Icterus auratus,20.81275,-89.56196,1,2021,3647142265
Icterus auratus,18.799425,-90.64935,12,2021,3647069179
Icterus auratus,20.647655,-88.27209,5,2021,3646949993
Icterus auratus,20.775719,-88.88171,5,2021,3646709129
Icterus auratus,19.555742,-88.05549,11,2021,3646265723
Icterus auratus,20.645746,-87.63194,10,2021,3646226751
Icterus auratus,20.64442,-88.30336,11,2021,3646034917
Icterus auratus,19.803354,-90.52334,7,2021,3645931776
Icterus auratus,18.229748,-88.34603,7,2021,3645913690
Icterus auratus,20.872108,-89.637566,6,2021,3645536931
Icterus auratus,20.758556,-86.95854,12,2021,3645527173
Icterus auratus,20.822691,-89.60272,9,2021,3645391006
Icterus auratus,19.592896,-88.01594,11,2021,3645113486
Icterus auratus,20.869293,-89.64069,9,2021,3644268633
Icterus auratus,20.632374,-87.07298,11,2021,3644172880
Icterus auratus,19.785635,-90.63015,5,2021,3643698439
Icterus auratus,20.820068,-89.558426,3,2021,3643685496
Icterus auratus,18.46494,-88.30703,6,2021,3643574171
Icterus auratus,20.89509,-87.12282,3,2021,3643521156
Icterus auratus,20.665644,-87.04623,5,2021,3642370511
Icterus auratus,19.871088,-90.45306,9,2021,3641737734
Icterus auratus,20.787771,-89.59037,5,2021,3641457377
Icterus auratus,21.220297,-89.641556,5,2021,3639747743
Icterus auratus,20.0788,-87.613,1,2020,3639602390
Icterus auratus,20.872072,-89.637436,6,2021,3639211868
Icterus auratus,19.873055,-90.495155,4,2021,3638986584
Icterus auratus,18.539314,-89.915596,2,2021,3638978869
Icterus auratus,21.111277,-88.633194,11,2020,3638778593
Icterus auratus,21.49225,-88.12964,11,2021,3638534762
Icterus auratus,18.197124,-88.33032,7,2021,3638340146
Icterus auratus,20.782284,-86.95585,3,2021,3638234030
Icterus auratus,21.11125,-87.1746,11,2004,3637286032
Icterus auratus,21.275833,-89.662094,11,2021,3637091593
Icterus auratus,20.642416,-88.24463,5,2021,3637016653
Icterus auratus,21.012407,-86.822914,11,2021,3636271089
Icterus auratus,20.869,-89.641,9,2021,3636224438
Icterus auratus,20.671822,-87.04103,6,2021,3635590511
Icterus auratus,21.254782,-86.91456,4,2021,3635303108
Icterus auratus,18.395475,-88.38031,4,2021,3634909038
Icterus auratus,19.876501,-90.47249,8,2021,3633687343
Icterus auratus,20.59172,-88.45636,5,2021,3632634336
Icterus auratus,20.8708,-87.087425,5,2021,3632296642
Icterus auratus,20.822897,-89.603905,3,2021,3632124124
Icterus auratus,21.0721,-89.2849,6,2021,3631627268
Icterus auratus,18.702276,-87.71437,2,2021,3631387819
Icterus auratus,20.796324,-90.19854,5,2021,3630642741
Icterus auratus,20.70235,-90.45323,5,2021,3630098139
Icterus auratus,21.571089,-88.13254,11,2004,3629985332
Icterus auratus,20.07539,-87.61864,12,2021,3628183840
Icterus auratus,20.932423,-89.018394,11,2021,3627810355
Icterus auratus,21.044308,-86.849815,3,2021,3627412472
Icterus auratus,20.444456,-89.64644,8,2021,3625925496
Icterus auratus,19.022047,-88.10877,6,2021,3625537624
Icterus auratus,20.79144,-90.19957,5,2021,3625188707
Icterus auratus,20.872011,-89.638115,5,2021,3624670206
Icterus auratus,21.14801,-86.793175,10,2021,3624646561
Icterus auratus,19.82185,-90.57391,5,2021,3624132303
Icterus auratus,20.828184,-89.60325,4,2021,3623243385
Icterus auratus,21.221104,-89.64421,5,2021,3621106383
Icterus auratus,20.739513,-88.181725,5,2021,3620404599
Icterus auratus,20.698074,-87.05898,7,2021,3619783418
Icterus auratus,20.863237,-90.39237,5,2021,3619470729
Icterus auratus,19.743904,-88.7104,5,2021,3618799294
Icterus auratus,20.663967,-87.03233,2,2005,3618654699
Icterus auratus,20.556557,-87.161224,4,2021,3618583852
Icterus auratus,21.203657,-86.71309,9,2021,3617577002
Icterus auratus,19.745201,-89.57403,2,2021,3616878076
Icterus auratus,20.756687,-89.196556,2,2021,3616184004
Icterus auratus,20.589087,-88.45626,12,2019,3615784904
Icterus auratus,19.795744,-90.615204,1,2021,3615677347
Icterus auratus,19.801277,-90.40819,11,2021,3615557845
Icterus auratus,18.32835,-88.174034,7,2021,3615342121
Icterus auratus,20.870623,-89.64345,11,2021,3615325327
Icterus auratus,20.073586,-87.47304,10,2021,3615125379
Icterus auratus,20.788576,-89.59123,7,2021,3614833843
Icterus auratus,20.862825,-86.96706,5,2021,3614472192
Icterus auratus,20.58654,-88.4676,5,2021,3612705990
Icterus auratus,20.745865,-88.204926,6,2021,3612414774
Icterus auratus,20.96223,-89.63432,12,2021,3612411360
Icterus auratus,20.054943,-88.166145,5,2021,3611748695
Icterus auratus,19.709044,-88.77184,4,2021,3611288117
Icterus auratus,20.84495,-86.90408,1,2006,3611186162
Icterus auratus,20.87368,-86.89903,5,2021,3611058485
Icterus auratus,20.191887,-88.38209,4,2021,3610934238
Icterus auratus,20.918785,-87.3233,3,2021,3610240998
Icterus auratus,20.917116,-89.61476,2,2021,3607836266
Icterus auratus,20.827833,-89.60118,2,2021,3607341290
Icterus auratus,20.823,-89.603,9,2021,3605136770
Icterus auratus,20.709595,-88.23423,4,2021,3604689351
Icterus auratus,20.676676,-87.09049,3,2021,3604646290
Icterus auratus,20.981146,-87.19491,5,2021,3603888297
Icterus auratus,20.843817,-89.59739,5,2021,3602870388
Icterus auratus,20.537756,-89.48893,3,2021,3602463361
Icterus auratus,19.85745,-90.523384,2,2021,3602063259
Icterus auratus,20.860134,-87.126396,3,2021,3600963899
Icterus auratus,20.467289,-90.07602,1,2021,3600669758
Icterus auratus,21.313929,-88.271774,1,2021,3599861740
Icterus auratus,21.152477,-86.83316,2,2021,3599729076
Icterus auratus,18.30569,-88.458954,3,2021,3599592139
Icterus auratus,20.87474,-89.640945,1,2021,3599106728
Icterus auratus,21.29479,-87.43341,4,2021,3597486344
Icterus auratus,21.195415,-88.6698,6,2021,3597361384
Icterus auratus,20.776709,-88.88434,5,2021,3597278342
Icterus auratus,20.196953,-88.37529,3,2021,3596446780
Icterus auratus,21.51327,-87.677475,1,2021,3595080650
Icterus auratus,20.490505,-87.243774,5,2021,3594833688
Icterus auratus,20.834188,-87.32373,4,2021,3594230311
Icterus auratus,20.870766,-89.6395,3,2021,3592569625
Icterus auratus,21.510511,-88.248764,1,2021,3592275006
Icterus auratus,20.075655,-87.619606,1,2021,3591877690
Icterus auratus,20.74042,-88.19487,5,2021,3591789976
Icterus auratus,18.45692,-88.30689,2,2021,3591412543
Icterus auratus,21.35661,-89.11706,1,2021,3591320118
Icterus auratus,21.228926,-87.44082,5,2021,3591238626
Icterus auratus,20.920843,-89.62655,4,2021,3590910939
Icterus auratus,21.561031,-88.07713,1,2021,3590790089
Icterus auratus,21.15972,-89.66,2,2021,3590557355
Icterus auratus,19.717003,-89.62556,3,2021,3590284115
Icterus auratus,20.003881,-87.81211,10,2020,3590109201
Icterus auratus,20.877409,-86.89366,1,2021,3589963284
Icterus auratus,20.865486,-89.72461,1,2021,3589192920
Icterus auratus,20.764782,-86.95691,3,2010,3588915966
Icterus auratus,20.742062,-86.96614,3,2021,3588793935
Icterus auratus,20.428778,-87.312325,1,2021,3588615109
Icterus auratus,21.141829,-88.151726,3,2021,3588515024
Icterus auratus,20.215176,-87.46762,1,2021,3588362424
Icterus auratus,20.592482,-88.45604,1,2021,3587297871
Icterus auratus,21.074057,-89.59629,1,2021,3587254145
Icterus auratus,21.150965,-88.317924,1,2021,3587154363
Icterus auratus,20.799046,-86.93685,12,2021,3587027575
Icterus auratus,21.394415,-87.723076,11,2021,3583961305
Icterus auratus,20.65253,-87.05323,11,2021,3583878772
Icterus auratus,20.893032,-88.13431,3,2004,3582978494
Icterus auratus,20.843445,-89.59601,9,2021,3582282342
Icterus auratus,20.801239,-87.4792,11,2021,3582075606
Icterus auratus,21.09168,-89.66485,9,2021,3580639999
Icterus auratus,18.705856,-87.711586,11,2021,3580638440
Icterus auratus,20.638523,-88.27532,2,2021,3580478001
Icterus auratus,20.767298,-86.95814,1,2019,3579619738
Icterus auratus,20.849428,-87.137375,9,2021,3579330795
Icterus auratus,20.73703,-86.96912,3,2018,3578924305
Icterus auratus,21.156528,-86.816185,11,2021,3578502816
Icterus auratus,19.8444,-90.52243,12,2021,3578374521
Icterus auratus,21.568193,-88.23468,3,2012,3578233222
Icterus auratus,20.763845,-86.959460000000007,12,2021,3577109829
Icterus auratus,20.926134,-90.31872,2,2007,3576942060
Icterus auratus,19.296997,-90.75,12,2021,3576782091
Icterus auratus,20.142101,-90.191925,9,2021,3576677629
Icterus auratus,20.61178,-87.08976,1,2016,3576271076
Icterus auratus,21.317003,-89.426216,11,2021,3574574690
Icterus auratus,20.870485,-87.08734,7,2021,3574428680
Icterus auratus,20.839333,-89.59931,6,2021,3574249885
Icterus auratus,20.869238,-90.39441,12,2021,3574108224
Icterus auratus,20.339481,-87.56356,8,2021,3573729594
Icterus auratus,19.4504,-88.262665,2,2021,3573478654
Icterus auratus,20.645412,-88.27519,2,2021,3572748664
Icterus auratus,20.89686,-89.65952,8,2021,3572365394
Icterus auratus,20.722261,-87.58705,7,2021,3572253910
Icterus auratus,21.15357,-89.60026,10,2021,3572038982
Icterus auratus,21.222008,-89.65333,5,2021,3571820545
Icterus auratus,20.080662,-87.61638,11,2021,3571644849
Icterus auratus,20.666578,-88.4104,5,2021,3570170151
Icterus auratus,21.072924,-89.284676,6,2021,3567751180
Icterus auratus,20.870667,-89.638695,8,2021,3566635457
Icterus auratus,20.82976,-90.194565,5,2021,3566261606
Icterus auratus,20.816214,-90.195946,5,2021,3566245400
Icterus auratus,20.756153,-89.1896,2,2021,3565663207
Icterus auratus,19.928818,-88.86155,4,2021,3565146234
Icterus auratus,20.870857,-89.64459,6,2021,3564797684
Icterus auratus,18.514736,-89.48387,1,2017,3563925857
Icterus auratus,18.976461,-88.06927,8,2021,3563819000
Icterus auratus,20.788097,-89.59053,5,2021,3563413353
Icterus auratus,20.032965,-89.08775,10,2021,3563238083
Icterus auratus,20.075,-87.62,12,2021,3563202225
Icterus auratus,20.499828,-86.84591,5,2014,3561768589
Icterus auratus,20.654743,-88.269615,5,2021,3561405595
Icterus auratus,20.779533,-88.90783,5,2021,3560883091
Icterus auratus,20.880148,-89.45637,4,2021,3560436711
Icterus auratus,21.16629,-90.0266,11,2021,3559519804
Icterus auratus,21.519945,-87.68591,5,2021,3558645339
Icterus auratus,21.116491,-90.00305,7,2021,3558567064
Icterus auratus,20.87341,-89.594635,4,2021,3558017298
Icterus auratus,19.35854,-90.706604,12,2021,3557382718
Icterus auratus,20.863092,-87.049095,10,2021,3557080259
Icterus auratus,18.474619,-88.39747,4,2021,3556389729
Icterus auratus,20.643307,-88.14301,4,2021,3554980468
Icterus auratus,20.861917,-87.04857,7,2021,3554925150
Icterus auratus,18.749603,-88.46346,4,2021,3554508299
Icterus auratus,20.865204,-87.06975,1,2013,3554299187
Icterus auratus,21.091541,-89.66707,1,2021,3552529459
Icterus auratus,20.743593,-88.206825,5,2021,3550765614
Icterus auratus,19.723055,-87.81269,10,1989,3549542382
Icterus auratus,20.676802,-88.19906,11,2021,3548036004
Icterus auratus,20.506903,-87.22697,11,2021,3547991478
Icterus auratus,20.958157,-87.280205,5,2021,3547777981
Icterus auratus,20.765219,-89.19571,8,2021,3545537900
Icterus auratus,20.854372,-86.89748,4,2021,3545366694
Icterus auratus,20.765324,-86.953995,3,2017,3545289658
Icterus auratus,21.117535,-86.83157,12,2017,3545131365
Icterus auratus,21.045168,-89.59014,4,2021,3545063239
Icterus auratus,19.943295,-87.45784,4,2021,3544618930
Icterus auratus,20.67699,-88.56814,5,2021,3544133146
Icterus auratus,20.892136,-88.13666,6,2021,3543709937
Icterus auratus,20.746054,-88.20451,6,2021,3543684351
Icterus auratus,20.327618,-90.03492,12,2021,3543488226
Icterus auratus,18.39624,-88.47503,3,2021,3542926381
Icterus auratus,18.736336,-87.697044,4,2018,3541325728
Icterus auratus,20.870733,-89.64342,5,2021,3540935752
Icterus auratus,20.215794,-87.42924,1,2021,3540778776
Icterus auratus,17.969114,-89.33672,1,2018,3540363802
Icterus auratus,20.818924,-89.562004,5,2021,3540232970
Icterus auratus,20.620487,-87.10164,2,2021,3540139727
Icterus auratus,20.828566,-89.58842,6,2021,3539828269
Icterus auratus,21.110983,-89.39871,5,2021,3538087169
Icterus auratus,21.42259,-87.35163,11,2018,3537883407
Icterus auratus,20.890207,-87.07947,5,2021,3537424345
Icterus auratus,20.98896,-86.84846,7,2021,3537037746
Icterus auratus,21.22223,-89.65149,5,2021,3536934293
Icterus auratus,21.24438,-86.73945,1,2021,3535746303
Icterus auratus,18.112595,-92.09307,4,2021,3535416245
Icterus auratus,21.099756,-86.97528,5,2021,3532594904
Icterus auratus,20.398829,-87.33149,4,2021,3531844249
Icterus auratus,20.779531,-88.90473,5,2021,3531332641
Icterus auratus,20.647287,-88.27068,2,2021,3530908315
Icterus auratus,18.349298,-88.49899,5,2021,3530767572
Icterus auratus,20.872,-89.637,6,2021,3530603079
Icterus auratus,21.163704,-86.837296,3,2021,3527821089
Icterus auratus,20.612791,-87.10204,4,2018,3527320908
Icterus auratus,21.212791,-89.32544,5,2021,3526366615
Icterus auratus,19.77562,-88.694435,4,2021,3524507948
Icterus auratus,19.792479,-90.60248,4,2021,3524503943
Icterus auratus,20.822493,-89.58743,5,2021,3523992327
Icterus auratus,19.022045,-88.10877,6,2021,3523962339
Icterus auratus,20.870522,-89.64076,3,2021,3523721795
Icterus auratus,20.053246,-88.16775,3,2021,3523627993
Icterus auratus,20.63782,-87.079384,1,2021,3522070328
Icterus auratus,20.987347,-89.63327,1,2021,3521908672
Icterus auratus,21.379784,-88.2237,2,2021,3520584532
Icterus auratus,19.301214,-88.536476,5,2021,3520393613
Icterus auratus,20.870264,-89.64367,2,2021,3520347518
Icterus auratus,18.536156,-89.91999,5,2021,3519909345
Icterus auratus,19.524963,-90.7084,4,2021,3519892252
Icterus auratus,18.79204,-90.66738,3,2021,3518806186
Icterus auratus,20.863604,-87.07748,1,2021,3517917209
Icterus auratus,18.821655,-89.16429,4,2021,3517349401
Icterus auratus,20.79505,-89.57834,2,2021,3516558966
Icterus auratus,20.604744,-88.79138,4,2021,3515865823
Icterus auratus,21.145578,-86.816826,4,2021,3515690745
Icterus auratus,20.838062,-89.59748,3,2021,3514348214
Icterus auratus,21.269314,-86.82101,4,2021,3513704664
Icterus auratus,20.898977,-87.11873,3,2021,3511891168
Icterus auratus,20.553833,-88.81869,1,2021,3510640855
Icterus auratus,20.851385,-90.4037,1,2021,3509924239
Icterus auratus,20.912798,-89.66675,1,2021,3509254439
Icterus auratus,20.87045,-89.640274,2,2021,3509151217
Icterus auratus,20.813505,-89.562386,3,2021,3508994521
Icterus auratus,20.91761,-89.61505,3,2021,3507556298
Icterus auratus,18.538988,-89.915146,1,2021,3507046663
Icterus auratus,20.837015,-89.59319,1,2021,3506886502
Icterus auratus,18.528408,-89.44405,1,2021,3506747001
Icterus auratus,21.15385,-86.82321,2,2021,3506452322
Icterus auratus,20.857351,-86.9286,1,2021,3505773022
Icterus auratus,21.117327,-86.84718,1,2021,3504256119
Icterus auratus,18.063721,-92.506816,4,2016,3306365442
Icterus auratus,19.021944,-91.093056,3,2015,3306363594
Icterus auratus,18.264418,-91.833056,7,2015,3306363157
Icterus auratus,18.97426,-91.21731,2,2015,3306361959
Icterus auratus,18.57994,-92.490706,4,2016,3306352688
Icterus auratus,21.5095,-88.029833,4,2008,3306262093
Icterus auratus,20.175,-90.268333,6,1999,3306254373
Icterus auratus,21.56292,-88.07627,4,2013,3306248690
Icterus auratus,21.14453,-86.83739,2,2002,3301221394
Icterus auratus,19.135386,-88.10625,10,2020,3300993802
Icterus auratus,21.110228,-86.87574,12,2020,3300952150
Icterus auratus,17.947449,-87.94282,6,2020,3300216588
Icterus auratus,19.863295,-88.90299,7,2020,3300114913
Icterus auratus,20.537613,-89.3425,5,2020,3299731235
Icterus auratus,18.61457,-88.42584,10,2020,3299357261
Icterus auratus,20.493214,-87.73225,5,2000,3298880852
Icterus auratus,20.361908,-89.76701,5,1995,3298684244
Icterus auratus,21.067532,-89.28575,11,2020,3298559626
Icterus auratus,21.066038,-89.708,1,2005,3298479016
Icterus auratus,19.337685,-88.50238,12,2020,3298353677
Icterus auratus,20.647022,-87.05691,12,2011,3298251311
Icterus auratus,20.86565,-89.62475,7,2004,3298029704
Icterus auratus,20.852898,-87.12793,12,2020,3298005829
Icterus auratus,20.630268,-87.073975,12,1994,3297831839
Icterus auratus,20.853575,-86.89866,12,2020,3297789335
Icterus auratus,20.703564,-88.47072,4,2020,3297653512
Icterus auratus,20.069708,-87.61463,11,2018,3296740639
Icterus auratus,20.238361,-87.44062,11,2020,3296304152
Icterus auratus,21.07953,-86.881966,9,2020,3295019319
Icterus auratus,21.117016,-87.50331,12,2020,3294280306
Icterus auratus,20.878050000000002,-87.08162,8,2020,3294117595
Icterus auratus,21.146616,-86.79827,12,1990,3293707924
Icterus auratus,20.813513,-89.56227,4,2020,3293627754
Icterus auratus,20.788723,-90.200035,4,2020,3293473029
Icterus auratus,20.754587,-89.19032,9,2020,3293032661
Icterus auratus,20.792383,-90.19943,11,2020,3293010989
Icterus auratus,20.994831,-86.855515,11,2020,3292920227
Icterus auratus,21.416956,-87.825134,12,2020,3291156050
Icterus auratus,20.42844,-87.29452,12,2013,3290897422
Icterus auratus,21.109327,-87.170105,11,2004,3290753923
Icterus auratus,19.844435,-88.13301,3,2020,3290108127
Icterus auratus,20.754568,-89.19233,9,2020,3289190951
Icterus auratus,21.001953,-89.536964,12,2020,3288062014
Icterus auratus,20.847734,-90.19159,11,2020,3287871037
Icterus auratus,21.253794,-89.65299,10,2020,3287772285
Icterus auratus,20.319632,-87.35905,1,2003,3287564202
Icterus auratus,20.653444,-88.27745,3,2020,3286199060
Icterus auratus,21.043446,-86.914604,5,2020,3286150819
Icterus auratus,21.15554,-86.83271,9,2020,3286020403
Icterus auratus,20.370407,-87.34228,10,2020,3284868067
Icterus auratus,20.792423,-90.199455,4,2020,3283742134
Icterus auratus,21.493357,-88.25039,9,2020,3283429194
Icterus auratus,20.538576,-89.32592,12,2020,3282775619
Icterus auratus,20.797676,-90.19857,4,2020,3282594297
Icterus auratus,20.524548,-87.74666,12,2020,3282470404
Icterus auratus,20.759348,-89.19911,6,2020,3281979749
Icterus auratus,20.853226,-86.92033,12,2020,3281372448
Icterus auratus,19.806345,-90.5142,9,2020,3279649141
Icterus auratus,20.813503,-89.56237,4,2020,3279309384
Icterus auratus,20.84717,-86.9042,9,2020,3278357084
Icterus auratus,20.76658,-89.20664,6,2020,3277968079
Icterus auratus,21.479893,-88.05754,5,2020,3277261876
Icterus auratus,20.767149,-89.171974,6,2020,3276777938
Icterus auratus,20.810652,-90.196625,7,2020,3276526451
Icterus auratus,18.51753,-89.90251,12,2019,3275690645
Icterus auratus,21.040867,-86.86609,10,2006,3275649977
Icterus auratus,20.879484,-89.65333,12,2020,3275488172
Icterus auratus,18.92864,-88.16531,11,2017,3275296058
Icterus auratus,20.549234,-88.82714,11,2020,3274630689
Icterus auratus,20.981451,-87.475174,12,2020,3274540766
Icterus auratus,20.92155,-89.4627,10,2020,3274316933
Icterus auratus,18.271118,-87.856316,8,2020,3273423171
Icterus auratus,20.313059,-86.93362,12,2020,3273391658
Icterus auratus,20.85383,-90.191025,11,2020,3272048804
Icterus auratus,20.813232,-89.56185,12,2020,3271157550
Icterus auratus,20.870789,-87.0912,8,2020,3270778492
Icterus auratus,20.755606,-89.19552,9,2020,3269998916
Icterus auratus,21.220394,-89.64746,8,2020,3269750723
Icterus auratus,21.102745,-86.84465,10,2020,3268141471
Icterus auratus,21.22383,-89.65535,7,2020,3266751440
Icterus auratus,20.361063,-89.77079,3,2005,3265989646
Icterus auratus,21.194832,-89.956924,12,2020,3265872336
Icterus auratus,20.2207,-87.43491,8,2020,3265293702
Icterus auratus,20.744476,-89.722336,4,2020,3265277186
Icterus auratus,21.126932,-86.83783,3,2020,3265171260
Icterus auratus,20.078827,-87.6115,12,2017,3263222127
